"","Win","Date","Team","Opponent","ScoreOff","ScoreDef","Home","Week"
"1842",1,2016-10-29,"Cal Poly-San Luis Obispo","Cal St.-Sacramento",59,47,0,9
"1843",1,2016-10-29,"Eastern Washington","Montana",35,16,1,9
"1844",0,2016-10-29,"Idaho St.","Southern Utah",27,52,1,9
"1845",0,2016-10-29,"Montana","Eastern Washington",16,35,0,9
"1846",1,2016-10-29,"North Dakota","Weber St. (UT)",27,19,1,9
"1847",1,2016-10-29,"Northern Colorado","Portland St. (OR)",56,49,0,9
"1848",0,2016-10-29,"Portland St. (OR)","Northern Colorado",49,56,1,9
"1849",0,2016-10-29,"Cal St.-Sacramento","Cal Poly-San Luis Obispo",47,59,1,9
"1850",1,2016-10-29,"Southern Utah","Idaho St.",52,27,0,9
"1851",1,2016-10-29,"Charleston Southern (SC)","Bucknell (PA)",49,28,1,9
"1852",1,2016-10-29,"Liberty (VA)","Gardner-Webb (NC)",23,20,1,9
"1853",1,2016-10-29,"Kennesaw St. (GA)","Monmouth (NJ)",49,17,0,9
"1854",0,2016-10-29,"New Mexico St.","Texas A&M",10,52,0,9
"1855",1,2016-10-29,"SUNY-Albany (NY)","Elon (NC)",27,3,1,9
"1856",0,2016-10-29,"Monmouth (NJ)","Kennesaw St. (GA)",17,49,1,9
"1857",0,2016-10-29,"Elon (NC)","SUNY-Albany (NY)",3,27,0,9
"1858",1,2016-10-29,"Delaware","Towson (MD)",20,6,1,9
"1859",1,2016-10-29,"James Madison (VA)","Rhode Island",84,7,1,9
"1860",0,2016-10-29,"Weber St. (UT)","North Dakota",19,27,0,9
"1861",0,2016-10-29,"Gardner-Webb (NC)","Liberty (VA)",20,23,0,9
"1862",0,2016-10-29,"Rhode Island","James Madison (VA)",7,84,0,9
"1863",1,2016-10-29,"New Hampshire","SUNY-Stony Brook (NY)",43,14,1,9
"1864",0,2016-10-29,"SUNY-Stony Brook (NY)","New Hampshire",14,43,0,9
"1865",0,2016-10-29,"Towson (MD)","Delaware",6,20,0,9
"1866",0,2016-10-29,"William & Mary (VA)","Maine",28,35,1,9
"1867",1,2016-10-29,"Coastal Carolina (SC)","Presbyterian (SC)",48,17,0,9
"1868",0,2016-10-29,"Brown (RI)","Pennsylvania",14,21,0,9
"1869",1,2016-10-29,"Harvard (MA)","Dartmouth (NH)",23,21,0,9
"1870",1,2016-10-29,"Pennsylvania","Brown (RI)",21,14,1,9
"1871",1,2016-10-29,"Princeton (NJ)","Cornell (NY)",56,7,0,9
"1872",0,2016-10-29,"Dartmouth (NH)","Harvard (MA)",21,23,1,9
"1873",1,2016-10-29,"Maine","William & Mary (VA)",35,28,0,9
"1874",1,2016-10-29,"Bethune-Cookman (FL)","Delaware St.",41,10,1,9
"1875",0,2016-10-29,"Florida A&M","North Carolina A&T",17,42,0,9
"1876",0,2016-10-29,"Delaware St.","Bethune-Cookman (FL)",10,41,0,9
"1877",1,2016-10-29,"Hampton (VA)","South Carolina St.",28,26,1,9
"1878",0,2016-10-29,"Howard (DC)","Savannah St. (GA)",27,31,0,9
"1879",1,2016-10-29,"Norfolk St. (VA)","Morgan St. (MD)",27,14,1,9
"1880",0,2016-10-29,"Morgan St. (MD)","Norfolk St. (VA)",14,27,0,9
"1881",0,2016-10-29,"Cornell (NY)","Princeton (NJ)",7,56,1,9
"1882",0,2016-10-29,"South Carolina St.","Hampton (VA)",26,28,0,9
"1883",1,2016-10-29,"Illinois St.","South Dakota St.",38,21,1,9
"1884",1,2016-10-29,"Savannah St. (GA)","Howard (DC)",31,27,1,9
"1885",1,2016-10-29,"North Dakota St.","Northern Iowa",24,20,0,9
"1886",1,2016-10-29,"Missouri St.","Southern Illinois",38,35,1,9
"1887",0,2016-10-29,"Northern Iowa","North Dakota St.",20,24,1,9
"1888",0,2016-10-29,"South Dakota","Western Illinois",34,35,1,9
"1889",0,2016-10-29,"South Dakota St.","Illinois St.",21,38,0,9
"1890",1,2016-10-29,"Youngstown St. (OH)","Indiana St.",13,10,1,9
"1891",1,2016-10-29,"Western Illinois","South Dakota",35,34,0,9
"1892",0,2016-10-29,"Southern Illinois","Missouri St.",35,38,0,9
"1893",0,2016-10-29,"Central Connecticut St.","Robert Morris (PA)",6,19,0,9
"1894",1,2016-10-29,"North Carolina A&T","Florida A&M",42,17,1,9
"1895",1,2016-10-29,"Duquesne (PA)","Bryant (RI)",35,31,1,9
"1896",1,2016-10-29,"Robert Morris (PA)","Central Connecticut St.",19,6,1,9
"1897",0,2016-10-29,"Indiana St.","Youngstown St. (OH)",10,13,0,9
"1898",0,2016-10-29,"Sacred Heart (CT)","Saint Francis (PA)",17,38,1,9
"1899",0,2016-10-29,"Wagner (NY)","Massachusetts",10,34,0,9
"1900",1,2016-10-29,"Saint Francis (PA)","Sacred Heart (CT)",38,17,0,9
"1901",0,2016-10-29,"Austin Peay St. (TN)","Southeast Missouri St.",21,41,0,9
"1902",0,2016-10-29,"Eastern Illinois","Jacksonville St. (AL)",14,47,0,9
"1903",0,2016-10-29,"Eastern Kentucky","Tennessee-Martin",3,33,0,9
"1904",1,2016-10-29,"Murray St. (KY)","Tennessee St.",38,31,1,9
"1905",0,2016-10-29,"Tennessee St.","Murray St. (KY)",31,38,0,9
"1906",1,2016-10-29,"Southeast Missouri St.","Austin Peay St. (TN)",41,21,1,9
"1907",1,2016-10-29,"Jacksonville St. (AL)","Eastern Illinois",47,14,1,9
"1908",0,2016-10-29,"Bryant (RI)","Duquesne (PA)",31,35,0,9
"1909",1,2016-10-29,"Tennessee-Martin","Eastern Kentucky",33,3,1,9
"1910",1,2016-10-29,"Colgate (NY)","Holy Cross (MA)",26,8,1,9
"1911",0,2016-10-29,"Georgetown (DC)","Lafayette (PA)",3,17,0,9
"1912",0,2016-10-29,"Holy Cross (MA)","Colgate (NY)",8,26,0,9
"1913",1,2016-10-29,"Lafayette (PA)","Georgetown (DC)",17,3,1,9
"1914",1,2016-10-29,"Lehigh (PA)","Fordham (NY)",58,37,1,9
"1915",0,2016-10-29,"Davidson (NC)","Jacksonville (FL)",17,35,1,9
"1916",1,2016-10-29,"Butler (IN)","Valparaiso (IN)",23,12,0,9
"1917",0,2016-10-29,"Campbell (NC)","Drake (IA)",21,33,0,9
"1918",1,2016-10-29,"Dayton (OH)","Stetson (FL)",21,10,1,9
"1919",1,2016-10-29,"Drake (IA)","Campbell (NC)",33,21,1,9
"1920",1,2016-10-29,"Jacksonville (FL)","Davidson (NC)",35,17,0,9
"1921",0,2016-10-29,"Fordham (NY)","Lehigh (PA)",37,58,0,9
"1922",0,2016-10-29,"Bucknell (PA)","Charleston Southern (SC)",28,49,0,9
"1923",1,2016-10-29,"San Diego (CA)","Marist (NY)",27,3,0,9
"1924",1,2016-10-29,"Tennessee-Chattanooga","Western Carolina (NC)",38,25,0,9
"1925",0,2016-10-29,"Stetson (FL)","Dayton (OH)",10,21,0,9
"1926",0,2016-10-29,"Valparaiso (IN)","Butler (IN)",12,23,1,9
"1927",0,2016-10-29,"East Tennessee St.","Citadel (SC)",10,45,0,9
"1928",1,2016-10-29,"Furman (SC)","Virginia Military Institute",24,10,0,9
"1929",0,2016-10-29,"Mercer (GA)","Wofford (SC)",21,31,0,9
"1930",0,2016-10-29,"Samford (AL)","Mississippi St.",41,56,0,9
"1931",1,2016-10-29,"Citadel (SC)","East Tennessee St.",45,10,1,9
"1932",0,2016-10-29,"Western Carolina (NC)","Tennessee-Chattanooga",25,38,1,9
"1933",1,2016-10-29,"Wofford (SC)","Mercer (GA)",31,21,1,9
"1934",1,2016-10-29,"Central Arkansas","Southeastern Louisiana",45,10,0,9
"1935",0,2016-10-29,"Marist (NY)","San Diego (CA)",3,27,1,9
"1936",0,2016-10-29,"Abilene Christian (TX)","McNeese St. (LA)",14,33,0,9
"1937",0,2016-10-29,"Incarnate Word (TX)","Stephen F. Austin (TX)",19,42,1,9
"1938",1,2016-10-29,"Houston Baptist (TX)","Lamar (TX)",24,17,0,9
"1939",1,2016-10-29,"McNeese St. (LA)","Abilene Christian (TX)",33,14,1,9
"1940",1,2016-10-29,"Nicholls St. (LA)","Northwestern St. (LA)",31,14,0,9
"1941",0,2016-10-29,"Lamar (TX)","Houston Baptist (TX)",17,24,1,9
"1942",1,2016-10-29,"Sam Houston St. (TX)","Texas Southern",66,17,1,9
"1943",0,2016-10-29,"Northwestern St. (LA)","Nicholls St. (LA)",14,31,1,9
"1944",1,2016-10-29,"Alabama A&M","Alabama St.",42,41,1,9
"1945",1,2016-10-29,"Stephen F. Austin (TX)","Incarnate Word (TX)",42,19,0,9
"1946",0,2016-10-29,"Southeastern Louisiana","Central Arkansas",10,45,1,9
"1947",0,2016-10-29,"Virginia Military Institute","Furman (SC)",10,24,1,9
"1948",0,2016-10-29,"Alabama St.","Alabama A&M",41,42,1,9
"1949",1,2016-10-29,"Grambling St. (LA)","Arkansas-Pine Bluff",70,0,1,9
"1950",1,2016-10-29,"Southern (LA)","Alcorn St. (MS)",41,33,0,9
"1951",1,2016-10-29,"Prairie View A&M (TX)","Jackson St. (MS)",28,14,0,9
"1952",0,2016-10-29,"Texas Southern","Sam Houston St. (TX)",17,66,0,9
"1953",0,2016-10-29,"Jackson St. (MS)","Prairie View A&M (TX)",14,28,1,9
"1954",0,2016-10-29,"Alcorn St. (MS)","Southern (LA)",33,41,1,9
"1955",0,2016-11-01,"Bowling Green (OH)","Northern Illinois",20,45,0,10
"1956",0,2016-11-01,"Ball St. (IN)","Western Michigan",20,52,1,10
"1957",1,2016-11-01,"Western Michigan","Ball St. (IN)",52,20,0,10
"1958",1,2016-11-01,"Northern Illinois","Bowling Green (OH)",45,20,1,10
"1959",0,2016-11-02,"Akron (OH)","Toledo (OH)",17,48,1,10
"1960",1,2016-11-02,"Toledo (OH)","Akron (OH)",48,17,0,10
"1961",1,2016-11-03,"Oklahoma","Iowa St.",34,24,0,10
"1962",0,2016-11-03,"Iowa St.","Oklahoma",24,34,1,10
"1963",0,2016-11-03,"Buffalo (NY)","Ohio",10,34,0,10
"1964",1,2016-11-03,"Ohio","Buffalo (NY)",34,10,1,10
"1965",1,2016-11-03,"Colorado","UCLA",20,10,1,10
"1966",0,2016-11-03,"UCLA","Colorado",10,20,0,10
"1967",1,2016-11-03,"Arkansas St.","Georgia St.",31,16,0,10
"1968",0,2016-11-03,"Georgia St.","Arkansas St.",16,31,1,10
"1969",1,2016-11-03,"Nicholls St. (LA)","Lamar (TX)",35,10,1,10
"1970",0,2016-11-03,"Lamar (TX)","Nicholls St. (LA)",10,35,0,10
"1971",0,2016-11-04,"Connecticut","Temple (PA)",0,21,1,10
"1972",1,2016-11-04,"Temple (PA)","Connecticut",21,0,0,10
"1973",1,2016-11-04,"Miami (OH)","Central Michigan",37,17,1,10
"1974",0,2016-11-04,"Central Michigan","Miami (OH)",17,37,0,10
"1975",0,2016-11-04,"San Jose St. (CA)","Boise St. (ID)",31,45,0,10
"1976",0,2016-11-05,"East Carolina (NC)","Tulsa (OK)",24,45,0,10
"1977",0,2016-11-05,"Cincinnati (OH)","Brigham Young (UT)",3,20,1,10
"1978",1,2016-11-05,"Memphis (TN)","Southern Methodist (TX)",51,7,0,10
"1979",1,2016-11-05,"Navy (MD)","Notre Dame (IN)",28,27,1,10
"1980",0,2016-11-05,"Southern Methodist (TX)","Memphis (TN)",7,51,1,10
"1981",0,2016-11-05,"Tulane (LA)","Central Florida",6,37,0,10
"1982",1,2016-11-05,"Tulsa (OK)","East Carolina (NC)",45,24,1,10
"1983",1,2016-11-05,"Central Florida","Tulane (LA)",37,6,1,10
"1984",0,2016-11-05,"Duke (NC)","Virginia Tech",21,24,1,10
"1985",0,2016-11-05,"Boston College (MA)","Louisville (KY)",7,52,1,10
"1986",1,2016-11-05,"Clemson (SC)","Syracuse (NY)",54,0,1,10
"1987",0,2016-11-05,"Georgia Tech","North Carolina",20,48,0,10
"1988",1,2016-11-05,"Florida St.","North Carolina St.",24,20,0,10
"1989",1,2016-11-05,"Miami (FL)","Pittsburgh (PA)",51,28,1,10
"1990",1,2016-11-05,"Louisville (KY)","Boston College (MA)",52,7,0,10
"1991",0,2016-11-05,"North Carolina St.","Florida St.",20,24,1,10
"1992",0,2016-11-05,"Virginia","Wake Forest (NC)",20,27,0,10
"1993",1,2016-11-05,"North Carolina","Georgia Tech",48,20,1,10
"1994",1,2016-11-05,"Virginia Tech","Duke (NC)",24,21,0,10
"1995",1,2016-11-05,"Wake Forest (NC)","Virginia",27,20,1,10
"1996",0,2016-11-05,"Baylor (TX)","Texas Christian",22,62,1,10
"1997",0,2016-11-05,"Kansas","West Virginia",21,48,0,10
"1998",0,2016-11-05,"Kansas St.","Oklahoma St.",37,43,1,10
"1999",1,2016-11-05,"Oklahoma St.","Kansas St.",43,37,0,10
"2000",1,2016-11-05,"Texas Christian","Baylor (TX)",62,22,0,10
"2001",0,2016-11-05,"Texas Tech","Texas",37,45,1,10
"2002",1,2016-11-05,"West Virginia","Kansas",48,21,1,10
"2003",0,2016-11-05,"Pittsburgh (PA)","Miami (FL)",28,51,0,10
"2004",0,2016-11-05,"Syracuse (NY)","Clemson (SC)",0,54,0,10
"2005",1,2016-11-05,"Texas","Texas Tech",45,37,0,10
"2006",0,2016-11-05,"Iowa","Penn St.",14,41,0,10
"2007",1,2016-11-05,"Indiana","Rutgers (NJ)",33,27,0,10
"2008",1,2016-11-05,"Michigan","Maryland",59,3,1,10
"2009",0,2016-11-05,"Maryland","Michigan",3,59,0,10
"2010",0,2016-11-05,"Michigan St.","Illinois",27,31,0,10
"2011",1,2016-11-05,"Minnesota","Purdue (IN)",44,31,1,10
"2012",0,2016-11-05,"Nebraska","Ohio St.",3,62,0,10
"2013",1,2016-11-05,"Ohio St.","Nebraska",62,3,1,10
"2014",1,2016-11-05,"Wisconsin","Northwestern (IL)",21,7,0,10
"2015",1,2016-11-05,"Penn St.","Iowa",41,14,1,10
"2016",0,2016-11-05,"Rutgers (NJ)","Indiana",27,33,1,10
"2017",0,2016-11-05,"Purdue (IN)","Minnesota",31,44,0,10
"2018",1,2016-11-05,"Florida Atlantic","Rice (TX)",42,25,0,10
"2019",1,2016-11-05,"North Carolina-Charlotte","Southern Mississippi",38,27,0,10
"2020",1,2016-11-05,"Louisiana Tech","North Texas",45,24,0,10
"2021",0,2016-11-05,"Marshall (WV)","Old Dominion (VA)",14,38,0,10
"2022",0,2016-11-05,"Middle Tennessee St.","Texas-San Antonio",25,45,1,10
"2023",0,2016-11-05,"North Texas","Louisiana Tech",24,45,1,10
"2024",1,2016-11-05,"Illinois","Michigan St.",31,27,1,10
"2025",1,2016-11-05,"Old Dominion (VA)","Marshall (WV)",38,14,1,10
"2026",0,2016-11-05,"Rice (TX)","Florida Atlantic",25,42,1,10
"2027",0,2016-11-05,"Southern Mississippi","North Carolina-Charlotte",27,38,1,10
"2028",1,2016-11-05,"Texas-San Antonio","Middle Tennessee St.",45,25,0,10
"2029",1,2016-11-05,"Western Kentucky","Florida International",49,21,1,10
"2030",0,2016-11-05,"Northwestern (IL)","Wisconsin",7,21,1,10
"2031",0,2016-11-05,"Army (NY)","Air Force (CO)",12,31,1,10
"2032",1,2016-11-05,"Brigham Young (UT)","Cincinnati (OH)",20,3,0,10
"2033",0,2016-11-05,"Notre Dame (IN)","Navy (MD)",27,28,1,10
"2034",0,2016-11-05,"Massachusetts","Troy (AL)",31,52,0,10
"2035",0,2016-11-05,"Florida International","Western Kentucky",21,49,0,10
"2036",1,2016-11-05,"Texas-El Paso","Houston Baptist (TX)",42,10,1,10
"2037",1,2016-11-05,"Air Force (CO)","Army (NY)",31,12,0,10
"2038",1,2016-11-05,"Colorado St.","Fresno St. (CA)",37,0,1,10
"2039",0,2016-11-05,"Fresno St. (CA)","Colorado St.",0,37,0,10
"2040",0,2016-11-05,"Hawaii","San Diego St. (CA)",0,55,0,10
"2041",0,2016-11-05,"Nevada","New Mexico",26,35,0,10
"2042",1,2016-11-05,"San Diego St. (CA)","Hawaii",55,0,1,10
"2043",0,2016-11-05,"Utah St.","Wyoming",28,52,0,10
"2044",1,2016-11-05,"Wyoming","Utah St.",52,28,1,10
"2045",0,2016-11-05,"California","Washington",27,66,1,10
"2046",0,2016-11-05,"Arizona","Washington St.",7,69,0,10
"2047",0,2016-11-05,"Oregon","Southern California",20,45,0,10
"2048",1,2016-11-05,"Southern California","Oregon",45,20,1,10
"2049",0,2016-11-05,"Oregon St.","Stanford (CA)",15,26,0,10
"2050",1,2016-11-05,"Washington","California",66,27,0,10
"2051",1,2016-11-05,"Washington St.","Arizona",69,7,1,10
"2052",1,2016-11-05,"Alabama","Louisiana St.",10,0,0,10
"2053",1,2016-11-05,"New Mexico","Nevada",35,26,1,10
"2054",1,2016-11-05,"Arkansas","Florida",31,10,1,10
"2055",1,2016-11-05,"Georgia","Kentucky",27,24,0,10
"2056",0,2016-11-05,"Florida","Arkansas",10,31,0,10
"2057",1,2016-11-05,"Auburn (AL)","Vanderbilt (TN)",23,16,1,10
"2058",0,2016-11-05,"Kentucky","Georgia",24,27,1,10
"2059",0,2016-11-05,"Louisiana St.","Alabama",0,10,1,10
"2060",1,2016-11-05,"Mississippi","Georgia Southern",37,27,1,10
"2061",1,2016-11-05,"South Carolina","Missouri",31,21,1,10
"2062",0,2016-11-05,"Missouri","South Carolina",21,31,0,10
"2063",1,2016-11-05,"Tennessee","Tennessee Tech",55,0,1,10
"2064",0,2016-11-05,"Texas A&M","Mississippi St.",28,35,0,10
"2065",0,2016-11-05,"Vanderbilt (TN)","Auburn (AL)",16,23,0,10
"2066",1,2016-11-05,"Stanford (CA)","Oregon St.",26,15,1,10
"2067",0,2016-11-05,"Georgia Southern","Mississippi",27,37,0,10
"2068",0,2016-11-05,"Louisiana-Lafayette","Idaho",13,23,1,10
"2069",1,2016-11-05,"Louisiana-Monroe","South Alabama",42,35,1,10
"2070",0,2016-11-05,"Texas St.","Appalachian State (NC)",10,35,0,10
"2071",0,2016-11-05,"South Alabama","Louisiana-Monroe",35,42,0,10
"2072",1,2016-11-05,"Mississippi St.","Texas A&M",35,28,1,10
"2073",1,2016-11-05,"Troy (AL)","Massachusetts",52,31,1,10
"2074",0,2016-11-05,"Cal Poly-San Luis Obispo","Eastern Washington",21,42,1,10
"2075",1,2016-11-05,"Eastern Washington","Cal Poly-San Luis Obispo",42,21,0,10
"2076",0,2016-11-05,"Idaho St.","Montana",44,62,0,10
"2077",1,2016-11-05,"Appalachian State (NC)","Texas St.",35,10,1,10
"2078",1,2016-11-05,"Montana","Idaho St.",62,44,1,10
"2079",0,2016-11-05,"Montana St.","Southern Utah",21,38,0,10
"2080",1,2016-11-05,"North Dakota","Northern Colorado",23,13,0,10
"2081",0,2016-11-05,"Northern Colorado","North Dakota",13,23,1,10
"2082",1,2016-11-05,"Portland St. (OR)","California-Davis",51,29,0,10
"2083",1,2016-11-05,"Southern Utah","Montana St.",38,21,1,10
"2084",0,2016-11-05,"California-Davis","Portland St. (OR)",29,51,1,10
"2085",0,2016-11-05,"Charleston Southern (SC)","Gardner-Webb (NC)",10,17,1,10
"2086",1,2016-11-05,"Liberty (VA)","Presbyterian (SC)",16,0,0,10
"2087",0,2016-11-05,"SUNY-Albany (NY)","Delaware",17,33,1,10
"2088",0,2016-11-05,"Presbyterian (SC)","Liberty (VA)",0,16,1,10
"2089",1,2016-11-05,"Northern Arizona","Weber St. (UT)",33,20,0,10
"2090",0,2016-11-05,"Elon (NC)","Towson (MD)",6,23,0,10
"2091",1,2016-11-05,"Delaware","SUNY-Albany (NY)",33,17,0,10
"2092",1,2016-11-05,"James Madison (VA)","Richmond (VA)",47,43,0,10
"2093",0,2016-11-05,"Weber St. (UT)","Northern Arizona",20,33,1,10
"2094",1,2016-11-05,"Gardner-Webb (NC)","Charleston Southern (SC)",17,10,0,10
"2095",0,2016-11-05,"Richmond (VA)","James Madison (VA)",43,47,1,10
"2096",0,2016-11-05,"SUNY-Stony Brook (NY)","William & Mary (VA)",9,14,1,10
"2097",1,2016-11-05,"Towson (MD)","Elon (NC)",23,6,1,10
"2098",1,2016-11-05,"Villanova (PA)","Maine",26,7,0,10
"2099",1,2016-11-05,"William & Mary (VA)","SUNY-Stony Brook (NY)",14,9,0,10
"2100",1,2016-11-05,"Coastal Carolina (SC)","Monmouth (NJ)",38,17,1,10
"2101",1,2016-11-05,"Brown (RI)","Yale (CT)",27,22,1,10
"2102",0,2016-11-05,"Columbia (NY)","Harvard (MA)",21,28,0,10
"2103",1,2016-11-05,"Harvard (MA)","Columbia (NY)",28,21,1,10
"2104",0,2016-11-05,"Pennsylvania","Princeton (NJ)",0,28,0,10
"2105",1,2016-11-05,"Princeton (NJ)","Pennsylvania",28,0,1,10
"2106",1,2016-11-05,"Dartmouth (NH)","Cornell (NY)",17,13,0,10
"2107",0,2016-11-05,"Maine","Villanova (PA)",7,26,1,10
"2108",1,2016-11-05,"Bethune-Cookman (FL)","Morgan St. (MD)",41,10,0,10
"2109",0,2016-11-05,"Delaware St.","North Carolina Central",19,38,1,10
"2110",0,2016-11-05,"Norfolk St. (VA)","Savannah St. (GA)",14,31,0,10
"2111",0,2016-11-05,"Morgan St. (MD)","Bethune-Cookman (FL)",10,41,1,10
"2112",0,2016-11-05,"Cornell (NY)","Dartmouth (NH)",13,17,1,10
"2113",0,2016-11-05,"South Carolina St.","North Carolina A&T",20,30,0,10
"2114",0,2016-11-05,"Yale (CT)","Brown (RI)",22,27,0,10
"2115",1,2016-11-05,"Illinois St.","Western Illinois",31,26,0,10
"2116",1,2016-11-05,"Savannah St. (GA)","Norfolk St. (VA)",31,14,1,10
"2117",1,2016-11-05,"North Dakota St.","Youngstown St. (OH)",24,3,1,10
"2118",0,2016-11-05,"Missouri St.","South Dakota St.",24,49,0,10
"2119",1,2016-11-05,"Northern Iowa","Indiana St.",39,6,0,10
"2120",0,2016-11-05,"South Dakota","Southern Illinois",28,35,0,10
"2121",1,2016-11-05,"South Dakota St.","Missouri St.",49,24,1,10
"2122",1,2016-11-05,"North Carolina Central","Delaware St.",38,19,0,10
"2123",0,2016-11-05,"Youngstown St. (OH)","North Dakota St.",3,24,0,10
"2124",0,2016-11-05,"Western Illinois","Illinois St.",26,31,1,10
"2125",1,2016-11-05,"Southern Illinois","South Dakota",35,28,1,10
"2126",1,2016-11-05,"Central Connecticut St.","Sacred Heart (CT)",37,35,1,10
"2127",1,2016-11-05,"North Carolina A&T","South Carolina St.",30,20,1,10
"2128",1,2016-11-05,"Duquesne (PA)","Wagner (NY)",28,20,0,10
"2129",0,2016-11-05,"Robert Morris (PA)","Bryant (RI)",13,24,0,10
"2130",0,2016-11-05,"Indiana St.","Northern Iowa",6,39,1,10
"2131",0,2016-11-05,"Sacred Heart (CT)","Central Connecticut St.",35,37,0,10
"2132",0,2016-11-05,"Wagner (NY)","Duquesne (PA)",20,28,1,10
"2133",0,2016-11-05,"Austin Peay St. (TN)","Tennessee St.",40,41,1,10
"2134",0,2016-11-05,"Eastern Illinois","Tennessee-Martin",17,33,1,10
"2135",0,2016-11-05,"Eastern Kentucky","Murray St. (KY)",28,41,1,10
"2136",1,2016-11-05,"Murray St. (KY)","Eastern Kentucky",41,28,0,10
"2137",1,2016-11-05,"Tennessee St.","Austin Peay St. (TN)",41,40,0,10
"2138",0,2016-11-05,"Southeast Missouri St.","Jacksonville St. (AL)",10,17,1,10
"2139",1,2016-11-05,"Jacksonville St. (AL)","Southeast Missouri St.",17,10,0,10
"2140",1,2016-11-05,"Bryant (RI)","Robert Morris (PA)",24,13,1,10
"2141",1,2016-11-05,"Tennessee-Martin","Eastern Illinois",33,17,0,10
"2142",0,2016-11-05,"Tennessee Tech","Tennessee",0,55,0,10
"2143",0,2016-11-05,"Colgate (NY)","Fordham (NY)",20,24,0,10
"2144",0,2016-11-05,"Georgetown (DC)","Holy Cross (MA)",20,21,1,10
"2145",1,2016-11-05,"Holy Cross (MA)","Georgetown (DC)",21,20,0,10
"2146",1,2016-11-05,"Lehigh (PA)","Bucknell (PA)",20,13,1,10
"2147",0,2016-11-05,"Davidson (NC)","Campbell (NC)",0,28,0,10
"2148",0,2016-11-05,"Butler (IN)","Morehead St. (KY)",28,54,1,10
"2149",1,2016-11-05,"Campbell (NC)","Davidson (NC)",28,0,1,10
"2150",1,2016-11-05,"Dayton (OH)","Valparaiso (IN)",37,21,1,10
"2151",1,2016-11-05,"Drake (IA)","Jacksonville (FL)",31,27,0,10
"2152",0,2016-11-05,"Jacksonville (FL)","Drake (IA)",27,31,1,10
"2153",1,2016-11-05,"Fordham (NY)","Colgate (NY)",24,20,1,10
"2154",0,2016-11-05,"Bucknell (PA)","Lehigh (PA)",13,20,0,10
"2155",1,2016-11-05,"Morehead St. (KY)","Butler (IN)",54,28,0,10
"2156",0,2016-11-05,"Stetson (FL)","Marist (NY)",38,45,1,10
"2157",0,2016-11-05,"Valparaiso (IN)","Dayton (OH)",21,37,0,10
"2158",0,2016-11-05,"East Tennessee St.","Mercer (GA)",13,21,0,10
"2159",0,2016-11-05,"Furman (SC)","Wofford (SC)",27,34,1,10
"2160",1,2016-11-05,"Mercer (GA)","East Tennessee St.",21,13,1,10
"2161",0,2016-11-05,"Samford (AL)","Citadel (SC)",34,37,0,10
"2162",1,2016-11-05,"Citadel (SC)","Samford (AL)",37,34,1,10
"2163",1,2016-11-05,"Western Carolina (NC)","Virginia Military Institute",32,29,1,10
"2164",1,2016-11-05,"Wofford (SC)","Furman (SC)",34,27,0,10
"2165",1,2016-11-05,"Central Arkansas","Stephen F. Austin (TX)",34,14,0,10
"2166",1,2016-11-05,"Marist (NY)","Stetson (FL)",45,38,0,10
"2167",1,2016-11-05,"Abilene Christian (TX)","Northwestern St. (LA)",25,22,1,10
"2168",0,2016-11-05,"Incarnate Word (TX)","Southeastern Louisiana",10,30,1,10
"2169",0,2016-11-05,"Houston Baptist (TX)","Texas-El Paso",10,42,0,10
"2170",0,2016-11-05,"McNeese St. (LA)","Sam Houston St. (TX)",43,56,0,10
"2171",1,2016-11-05,"Sam Houston St. (TX)","McNeese St. (LA)",56,43,1,10
"2172",0,2016-11-05,"Northwestern St. (LA)","Abilene Christian (TX)",22,25,0,10
"2173",0,2016-11-05,"Stephen F. Austin (TX)","Central Arkansas",14,34,1,10
"2174",1,2016-11-05,"Southeastern Louisiana","Incarnate Word (TX)",30,10,0,10
"2175",0,2016-11-05,"Virginia Military Institute","Western Carolina (NC)",29,32,0,10
"2176",1,2016-11-05,"Alabama St.","Jackson St. (MS)",14,7,1,10
"2177",1,2016-11-05,"Grambling St. (LA)","Alabama A&M",56,17,0,10
"2178",1,2016-11-05,"Southern (LA)","Texas Southern",26,10,1,10
"2179",1,2016-11-05,"Prairie View A&M (TX)","Alcorn St. (MS)",31,27,1,10
"2180",0,2016-11-05,"Texas Southern","Southern (LA)",10,26,0,10
"2181",0,2016-11-05,"Arkansas-Pine Bluff","Mississippi Valley St.",7,41,1,10
"2182",0,2016-11-05,"Jackson St. (MS)","Alabama St.",7,14,0,10
"2183",0,2016-11-05,"Alcorn St. (MS)","Prairie View A&M (TX)",27,31,0,10
"2184",1,2016-11-05,"Mississippi Valley St.","Arkansas-Pine Bluff",41,7,0,10
"2185",0,2016-11-08,"Ball St. (IN)","Eastern Michigan",41,48,1,11
"2186",0,2016-11-08,"Kent St. (OH)","Western Michigan",21,37,1,11
"2187",1,2016-11-08,"Eastern Michigan","Ball St. (IN)",48,41,0,11
"2188",1,2016-11-08,"Western Michigan","Kent St. (OH)",37,21,0,11
"2189",0,2016-11-09,"Akron (OH)","Bowling Green (OH)",28,38,1,11
"2190",1,2016-11-09,"Bowling Green (OH)","Akron (OH)",38,28,0,11
"2191",0,2016-11-09,"Northern Illinois","Toledo (OH)",24,31,1,11
